,Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
11,5/25/2008,-2.396329353,-2.140577681,-2.187349033,-2.363718549,-2.381787602,-2.20518433,-2.263755846,-2.060399666,-2.063225991,-2.5860945,-2.408986398,-2.156742913,-2.673843761,-2.396088157,-2.52451962,-2.097030124,-2.078427559,-2.002322604,-2.080932266,-1.885094785,-2.067562658
12,5/26/2008,-2.592116973,-2.396329353,-2.140577681,-2.589950372,-2.363718549,-2.381787602,-2.678557009,-2.263755846,-2.060399666,-3.008955726,-2.5860945,-2.408986398,-2.950101839,-2.673843761,-2.396088157,-2.44592031,-2.097030124,-2.078427559,-2.46640463,-2.080932266,-1.885094785
13,5/27/2008,-2.32772004,-2.592116973,-2.396329353,-2.247827065,-2.589950372,-2.363718549,-2.339916066,-2.678557009,-2.263755846,-2.511912912,-3.008955726,-2.5860945,-2.524248418,-2.950101839,-2.673843761,-2.243840636,-2.44592031,-2.097030124,-2.037659779,-2.46640463,-2.080932266
14,5/28/2008,-2.291624022,-2.32772004,-2.592116973,-2.464162827,-2.247827065,-2.589950372,-2.130997058,-2.339916066,-2.678557009,-2.392952846,-2.511912912,-3.008955726,-2.572276772,-2.524248418,-2.950101839,-2.104193775,-2.243840636,-2.44592031,-2.025639663,-2.037659779,-2.46640463
15,5/29/2008,-2.120989453,-2.291624022,-2.32772004,-2.339681314,-2.464162827,-2.247827065,-2.107525998,-2.130997058,-2.339916066,-2.424897399,-2.392952846,-2.511912912,-2.543794227,-2.572276772,-2.524248418,-2.080176987,-2.104193775,-2.243840636,-2.102095743,-2.025639663,-2.037659779
16,6/1/2008,-2.266058155,-2.120989453,-2.291624022,-2.121565131,-2.339681314,-2.464162827,-2.192115211,-2.107525998,-2.130997058,-2.417610741,-2.424897399,-2.392952846,-2.610242304,-2.543794227,-2.572276772,-1.969349007,-2.080176987,-2.104193775,-2.134899531,-2.102095743,-2.025639663
17,6/2/2008,-2.200610238,-2.266058155,-2.120989453,-2.349783839,-2.121565131,-2.339681314,-2.118015356,-2.192115211,-2.107525998,-2.492079757,-2.417610741,-2.424897399,-2.412497218,-2.610242304,-2.543794227,-2.306843218,-1.969349007,-2.080176987,-2.135770049,-2.134899531,-2.102095743
18,6/3/2008,-2.09082011,-2.200610238,-2.266058155,-2.228719327,-2.349783839,-2.121565131,-1.786592675,-2.118015356,-2.192115211,-2.233428592,-2.492079757,-2.417610741,-2.460684357,-2.412497218,-2.610242304,-1.966446896,-2.306843218,-1.969349007,-2.122524962,-2.135770049,-2.134899531
19,6/4/2008,-1.990160099,-2.09082011,-2.200610238,-2.242299486,-2.228719327,-2.349783839,-2.013160025,-1.786592675,-2.118015356,-2.447906319,-2.233428592,-2.492079757,-2.558189965,-2.460684357,-2.412497218,-2.121172785,-1.966446896,-2.306843218,-2.132175338,-2.122524962,-2.135770049
20,6/5/2008,-2.068496114,-1.990160099,-2.09082011,-2.067841768,-2.242299486,-2.228719327,-1.891237861,-2.013160025,-1.786592675,-2.101046038,-2.447906319,-2.233428592,-2.546577064,-2.558189965,-2.460684357,-1.963100391,-2.121172785,-1.966446896,-1.531066501,-2.132175338,-2.122524962
21,6/8/2008,-2.080921631,-2.068496114,-1.990160099,-2.28721331,-2.067841768,-2.242299486,-1.858151662,-1.891237861,-2.013160025,-2.052547386,-2.101046038,-2.447906319,-2.234486387,-2.546577064,-2.558189965,-1.920144456,-1.963100391,-2.121172785,-2.099089969,-1.531066501,-2.132175338
22,6/9/2008,-2.181494214,-2.080921631,-2.068496114,-2.332449123,-2.28721331,-2.067841768,-1.886039411,-1.858151662,-1.891237861,-2.182581957,-2.052547386,-2.101046038,-2.47631338,-2.234486387,-2.546577064,-2.006648839,-1.920144456,-1.963100391,-2.031862332,-2.099089969,-1.531066501
23,6/10/2008,-1.941457418,-2.181494214,-2.080921631,-1.830707665,-2.332449123,-2.28721331,-1.977064254,-1.886039411,-1.858151662,-2.152461714,-2.182581957,-2.052547386,-2.461840393,-2.47631338,-2.234486387,-1.858612407,-2.006648839,-1.920144456,-1.786635997,-2.031862332,-2.099089969
24,6/11/2008,-2.252973012,-1.941457418,-2.181494214,-2.224033617,-1.830707665,-2.332449123,-2.066576406,-1.977064254,-1.886039411,-2.301255364,-2.152461714,-2.182581957,-2.44122243,-2.461840393,-2.47631338,-2.114436754,-1.858612407,-2.006648839,-2.070936864,-1.786635997,-2.031862332
25,6/12/2008,-1.920313795,-2.252973012,-1.941457418,-2.319684966,-2.224033617,-1.830707665,-2.042991596,-2.066576406,-1.977064254,-2.299102785,-2.301255364,-2.152461714,-2.537897275,-2.44122243,-2.461840393,-1.925528694,-2.114436754,-1.858612407,-2.130747857,-2.070936864,-1.786635997
26,6/15/2008,-2.153765933,-1.920313795,-2.252973012,-2.506038628,-2.319684966,-2.224033617,-1.994628589,-2.042991596,-2.066576406,-2.235513247,-2.299102785,-2.301255364,-2.400609398,-2.537897275,-2.44122243,-1.958484635,-1.925528694,-2.114436754,-1.946476495,-2.130747857,-2.070936864
27,6/16/2008,-2.417420238,-2.153765933,-1.920313795,-2.35277914,-2.506038628,-2.319684966,-2.142146126,-1.994628589,-2.042991596,-2.38006297,-2.235513247,-2.299102785,-2.573416206,-2.400609398,-2.537897275,-2.103949116,-1.958484635,-1.925528694,-2.103555714,-1.946476495,-2.130747857
28,6/17/2008,-2.267964847,-2.417420238,-2.153765933,-2.232096217,-2.35277914,-2.506038628,-2.170216701,-2.142146126,-1.994628589,-2.384808847,-2.38006297,-2.235513247,-2.531167086,-2.573416206,-2.400609398,-2.083537875,-2.103949116,-1.958484635,-2.127487102,-2.103555714,-1.946476495
29,6/18/2008,-2.480742402,-2.267964847,-2.417420238,-2.519285157,-2.232096217,-2.35277914,-2.436401139,-2.170216701,-2.142146126,-2.655922072,-2.384808847,-2.38006297,-2.714761258,-2.531167086,-2.573416206,-2.425296128,-2.083537875,-2.103949116,-2.115232145,-2.127487102,-2.103555714
30,6/19/2008,-2.411625275,-2.480742402,-2.267964847,-2.245502726,-2.519285157,-2.232096217,-2.153752267,-2.436401139,-2.170216701,-2.484794912,-2.655922072,-2.384808847,-2.419604159,-2.714761258,-2.531167086,-2.268681427,-2.425296128,-2.083537875,-2.113364328,-2.115232145,-2.127487102
31,6/22/2008,-2.405556,-2.411625275,-2.480742402,-2.289524157,-2.245502726,-2.519285157,-2.265081082,-2.153752267,-2.436401139,-2.634460962,-2.484794912,-2.655922072,-2.682044208,-2.419604159,-2.714761258,-2.3117025,-2.268681427,-2.425296128,-2.063139468,-2.113364328,-2.115232145
32,6/23/2008,-2.397735418,-2.405556,-2.411625275,-2.409279751,-2.289524157,-2.245502726,-2.164351844,-2.265081082,-2.153752267,-2.570386121,-2.634460962,-2.484794912,-2.689512141,-2.682044208,-2.419604159,-2.164134045,-2.3117025,-2.268681427,-2.240511562,-2.063139468,-2.113364328
33,6/24/2008,-2.477148912,-2.397735418,-2.405556,-2.490369748,-2.409279751,-2.289524157,-2.191667792,-2.164351844,-2.265081082,-2.611079615,-2.570386121,-2.634460962,-2.706881984,-2.689512141,-2.682044208,-2.307978348,-2.164134045,-2.3117025,-2.085451711,-2.240511562,-2.063139468
34,6/25/2008,-2.302908367,-2.477148912,-2.397735418,-2.230891291,-2.490369748,-2.409279751,-2.109948769,-2.191667792,-2.164351844,-2.440201729,-2.611079615,-2.570386121,-2.698771478,-2.706881984,-2.689512141,-1.964992231,-2.307978348,-2.164134045,-2.135980089,-2.085451711,-2.240511562
35,6/26/2008,-2.248432574,-2.302908367,-2.477148912,-2.357936369,-2.230891291,-2.490369748,-2.160763241,-2.109948769,-2.191667792,-2.429385152,-2.440201729,-2.611079615,-2.560916914,-2.698771478,-2.706881984,-2.375205554,-1.964992231,-2.307978348,-2.003795498,-2.135980089,-2.085451711
36,6/29/2008,-2.332247509,-2.248432574,-2.302908367,-2.423455953,-2.357936369,-2.230891291,-2.085540807,-2.160763241,-2.109948769,-2.654061082,-2.429385152,-2.440201729,-2.572516478,-2.560916914,-2.698771478,-2.302198794,-2.375205554,-1.964992231,-1.868198129,-2.003795498,-2.135980089
37,6/30/2008,-2.159313006,-2.332247509,-2.248432574,-2.139701669,-2.423455953,-2.357936369,-2.103574125,-2.085540807,-2.160763241,-2.573835463,-2.654061082,-2.429385152,-2.639618404,-2.572516478,-2.560916914,-2.174254687,-2.302198794,-2.375205554,-1.95968777,-1.868198129,-2.003795498
38,7/1/2008,-2.1516201,-2.159313006,-2.332247509,-2.278886443,-2.139701669,-2.423455953,-2.07370356,-2.103574125,-2.085540807,-2.438456736,-2.573835463,-2.654061082,-2.540211027,-2.639618404,-2.572516478,-2.284980225,-2.174254687,-2.302198794,-1.973479402,-1.95968777,-1.868198129
39,7/2/2008,-2.195711274,-2.1516201,-2.159313006,-2.123618701,-2.278886443,-2.139701669,-2.194853209,-2.07370356,-2.103574125,-2.468460715,-2.438456736,-2.573835463,-2.56267848,-2.540211027,-2.639618404,-2.30271561,-2.284980225,-2.174254687,-2.184279897,-1.973479402,-1.95968777
40,7/3/2008,-2.316626808,-2.195711274,-2.1516201,-2.210789267,-2.123618701,-2.278886443,-1.90551941,-2.194853209,-2.07370356,-2.118606289,-2.468460715,-2.438456736,-2.433753575,-2.56267848,-2.540211027,-2.175495672,-2.30271561,-2.284980225,-1.982726036,-2.184279897,-1.973479402
41,7/6/2008,-2.536188016,-2.316626808,-2.195711274,-2.330949007,-2.210789267,-2.123618701,-2.439118016,-1.90551941,-2.194853209,-2.69119004,-2.118606289,-2.468460715,-2.764764054,-2.433753575,-2.56267848,-2.267282418,-2.175495672,-2.30271561,-2.1263541,-1.982726036,-2.184279897
42,7/7/2008,-2.209289155,-2.536188016,-2.316626808,-2.269191736,-2.330949007,-2.210789267,-2.173984148,-2.439118016,-1.90551941,-2.391528089,-2.69119004,-2.118606289,-2.669008838,-2.764764054,-2.433753575,-2.168158575,-2.267282418,-2.175495672,-2.033244068,-2.1263541,-1.982726036
43,7/8/2008,-2.234613683,-2.209289155,-2.536188016,-2.334760716,-2.269191736,-2.330949007,-2.179218652,-2.173984148,-2.439118016,-2.447249003,-2.391528089,-2.69119004,-2.612440857,-2.669008838,-2.764764054,-2.176233091,-2.168158575,-2.267282418,-1.994473103,-2.033244068,-2.1263541
44,7/9/2008,-2.159678308,-2.234613683,-2.209289155,-2.39396966,-2.334760716,-2.269191736,-2.228390358,-2.179218652,-2.173984148,-2.567656637,-2.447249003,-2.391528089,-2.675884435,-2.612440857,-2.669008838,-2.143832617,-2.176233091,-2.168158575,-2.045088461,-1.994473103,-2.033244068
45,7/10/2008,-2.067467959,-2.159678308,-2.234613683,-2.384762286,-2.39396966,-2.334760716,-2.175027294,-2.228390358,-2.179218652,-2.587039352,-2.567656637,-2.447249003,-2.656990846,-2.675884435,-2.612440857,-2.165231565,-2.143832617,-2.176233091,-2.045323329,-2.045088461,-1.994473103
46,7/13/2008,-2.141391632,-2.067467959,-2.159678308,-2.092636368,-2.384762286,-2.39396966,-1.971437838,-2.175027294,-2.228390358,-2.346725387,-2.587039352,-2.567656637,-2.526433702,-2.656990846,-2.675884435,-2.112763474,-2.165231565,-2.143832617,-1.895316836,-2.045323329,-2.045088461
47,7/14/2008,-2.302661424,-2.141391632,-2.067467959,-2.341128584,-2.092636368,-2.384762286,-2.037247989,-1.971437838,-2.175027294,-2.328347776,-2.346725387,-2.587039352,-2.494077373,-2.526433702,-2.656990846,-2.118647273,-2.112763474,-2.165231565,-2.116858366,-1.895316836,-2.045323329
48,7/15/2008,-2.116485541,-2.302661424,-2.141391632,-2.215555349,-2.341128584,-2.092636368,-1.724375013,-2.037247989,-1.971437838,-2.222910569,-2.328347776,-2.346725387,-2.361852393,-2.494077373,-2.526433702,-1.951666289,-2.118647273,-2.112763474,-1.853721495,-2.116858366,-1.895316836
49,7/16/2008,-2.122989691,-2.116485541,-2.302661424,-2.352656507,-2.215555349,-2.341128584,-1.852933885,-1.724375013,-2.037247989,-2.359761131,-2.222910569,-2.328347776,-2.489675639,-2.361852393,-2.494077373,-2.090698792,-1.951666289,-2.118647273,-2.046748644,-1.853721495,-2.116858366
50,7/17/2008,-2.303587243,-2.122989691,-2.116485541,-2.348829748,-2.352656507,-2.215555349,-1.984210093,-1.852933885,-1.724375013,-2.408323008,-2.359761131,-2.222910569,-2.497899399,-2.489675639,-2.361852393,-2.095480122,-2.090698792,-1.951666289,-1.991534564,-2.046748644,-1.853721495
51,7/20/2008,-2.334386054,-2.303587243,-2.122989691,-2.338948333,-2.348829748,-2.352656507,-2.212890697,-1.984210093,-1.852933885,-2.588800237,-2.408323008,-2.359761131,-2.580207551,-2.497899399,-2.489675639,-2.321871327,-2.095480122,-2.090698792,-2.068230635,-1.991534564,-2.046748644
52,7/21/2008,-2.391064179,-2.334386054,-2.303587243,-2.474908501,-2.338948333,-2.348829748,-2.399967825,-2.212890697,-1.984210093,-2.703614944,-2.588800237,-2.408323008,-2.817494745,-2.580207551,-2.497899399,-2.308444251,-2.321871327,-2.095480122,-2.17356391,-2.068230635,-1.991534564
53,7/22/2008,-2.322366792,-2.391064179,-2.334386054,-2.137919068,-2.474908501,-2.338948333,-2.106819914,-2.399967825,-2.212890697,-2.395571613,-2.703614944,-2.588800237,-2.638501748,-2.817494745,-2.580207551,-2.271391263,-2.308444251,-2.321871327,-2.133461474,-2.17356391,-2.068230635
54,7/23/2008,-2.094318112,-2.322366792,-2.391064179,-2.364384353,-2.137919068,-2.474908501,-2.148388781,-2.106819914,-2.399967825,-2.531663085,-2.395571613,-2.703614944,-2.629784257,-2.638501748,-2.817494745,-2.132229887,-2.271391263,-2.308444251,-1.979975339,-2.133461474,-2.17356391
55,7/24/2008,-2.065754824,-2.094318112,-2.322366792,-2.359585323,-2.364384353,-2.137919068,-2.330278848,-2.148388781,-2.106819914,-2.430794706,-2.531663085,-2.395571613,-2.469973972,-2.629784257,-2.638501748,-2.282637803,-2.132229887,-2.271391263,-1.582400737,-1.979975339,-2.133461474
56,7/27/2008,-2.138936169,-2.065754824,-2.094318112,-2.216749156,-2.359585323,-2.364384353,-2.276933517,-2.330278848,-2.148388781,-2.407309452,-2.430794706,-2.531663085,-2.494745994,-2.469973972,-2.629784257,-2.217712514,-2.282637803,-2.132229887,-1.916467206,-1.582400737,-1.979975339
57,7/28/2008,-2.386195947,-2.138936169,-2.065754824,-2.391057169,-2.216749156,-2.359585323,-2.339352884,-2.276933517,-2.330278848,-2.722229242,-2.407309452,-2.430794706,-2.752022985,-2.494745994,-2.469973972,-2.329449519,-2.217712514,-2.282637803,-2.186588394,-1.916467206,-1.582400737
58,7/29/2008,-2.481733483,-2.386195947,-2.138936169,-2.434725833,-2.391057169,-2.216749156,-2.270633551,-2.339352884,-2.276933517,-2.591427794,-2.722229242,-2.407309452,-2.696288203,-2.752022985,-2.494745994,-2.289016819,-2.329449519,-2.217712514,-1.975129473,-2.186588394,-1.916467206
59,7/30/2008,-2.151618647,-2.481733483,-2.386195947,-2.459470424,-2.434725833,-2.391057169,-2.30669899,-2.270633551,-2.339352884,-2.569848102,-2.591427794,-2.722229242,-2.677596042,-2.696288203,-2.752022985,-2.339285092,-2.289016819,-2.329449519,-1.899303083,-1.975129473,-2.186588394
60,7/31/2008,-2.073490947,-2.151618647,-2.481733483,-2.452484911,-2.459470424,-2.434725833,-2.134057326,-2.30669899,-2.270633551,-2.43719706,-2.569848102,-2.591427794,-2.452410485,-2.677596042,-2.696288203,-2.18572075,-2.339285092,-2.289016819,-1.867340871,-1.899303083,-1.975129473
61,8/3/2008,-2.180723384,-2.073490947,-2.151618647,-2.261632581,-2.452484911,-2.459470424,-2.167288126,-2.134057326,-2.30669899,-2.474275285,-2.43719706,-2.569848102,-2.642530786,-2.452410485,-2.677596042,-2.300569266,-2.18572075,-2.339285092,-1.780245882,-1.867340871,-1.899303083
62,8/4/2008,-2.321423365,-2.180723384,-2.073490947,-2.278369435,-2.261632581,-2.452484911,-2.419934793,-2.167288126,-2.134057326,-2.614720685,-2.474275285,-2.43719706,-2.669847411,-2.642530786,-2.452410485,-2.332126461,-2.300569266,-2.18572075,-2.097986783,-1.780245882,-1.867340871
63,8/5/2008,-2.052161197,-2.321423365,-2.180723384,-2.163963334,-2.278369435,-2.261632581,-2.285313079,-2.419934793,-2.167288126,-2.618656051,-2.614720685,-2.474275285,-2.641260609,-2.669847411,-2.642530786,-2.264249196,-2.332126461,-2.300569266,-1.974675399,-2.097986783,-1.780245882
64,8/6/2008,-2.19257087,-2.052161197,-2.321423365,-2.388701625,-2.163963334,-2.278369435,-2.437617717,-2.285313079,-2.419934793,-2.616448941,-2.618656051,-2.614720685,-2.692194893,-2.641260609,-2.669847411,-2.293130612,-2.264249196,-2.332126461,-2.093510321,-1.974675399,-2.097986783
65,8/7/2008,-1.972273094,-2.19257087,-2.052161197,-2.442998495,-2.388701625,-2.163963334,-2.122415961,-2.437617717,-2.285313079,-2.348265152,-2.616448941,-2.618656051,-2.524192654,-2.692194893,-2.641260609,-2.166620412,-2.293130612,-2.264249196,-1.964750057,-2.093510321,-1.974675399
66,8/10/2008,-1.635907471,-1.972273094,-2.19257087,-1.895177506,-2.442998495,-2.388701625,-1.843928233,-2.122415961,-2.437617717,-2.027594474,-2.348265152,-2.616448941,-2.232096943,-2.524192654,-2.692194893,-1.819142622,-2.166620412,-2.293130612,-1.479371426,-1.964750057,-2.093510321
67,8/11/2008,-1.745389778,-1.635907471,-1.972273094,-2.14498492,-1.895177506,-2.442998495,-1.851037993,-1.843928233,-2.122415961,-1.982637511,-2.027594474,-2.348265152,-2.268533003,-2.232096943,-2.524192654,-1.712355195,-1.819142622,-2.166620412,-1.69198156,-1.479371426,-1.964750057
68,8/12/2008,-1.729140383,-1.745389778,-1.635907471,-2.106716252,-2.14498492,-1.895177506,-1.970080915,-1.851037993,-1.843928233,-2.082405006,-1.982637511,-2.027594474,-2.151351934,-2.268533003,-2.232096943,-1.893715593,-1.712355195,-1.819142622,-1.624830029,-1.69198156,-1.479371426
69,8/13/2008,-1.45112682,-1.729140383,-1.745389778,-2.00484918,-2.106716252,-2.14498492,-2.010141681,-1.970080915,-1.851037993,-2.164457662,-2.082405006,-1.982637511,-1.900919171,-2.151351934,-2.268533003,-1.917118006,-1.893715593,-1.712355195,-1.331437229,-1.624830029,-1.69198156
70,8/14/2008,-1.633977335,-1.45112682,-1.729140383,-2.153318278,-2.00484918,-2.106716252,-2.059996483,-2.010141681,-1.970080915,-2.139229593,-2.164457662,-2.082405006,-2.154227184,-1.900919171,-2.151351934,-2.030268747,-1.917118006,-1.893715593,-1.646895176,-1.331437229,-1.624830029
71,8/17/2008,-1.715436919,-1.633977335,-1.45112682,-2.084958898,-2.153318278,-2.00484918,-2.161731458,-2.059996483,-2.010141681,-2.352889298,-2.139229593,-2.164457662,-2.227741551,-2.154227184,-1.900919171,-2.113015098,-2.030268747,-1.917118006,-1.581892554,-1.646895176,-1.331437229
72,8/18/2008,-1.960619216,-1.715436919,-1.633977335,-2.286106608,-2.084958898,-2.153318278,-2.213153942,-2.161731458,-2.059996483,-2.362942304,-2.352889298,-2.139229593,-2.296432877,-2.227741551,-2.154227184,-2.212637254,-2.113015098,-2.030268747,-1.832619309,-1.581892554,-1.646895176
73,8/19/2008,-1.927074649,-1.960619216,-1.715436919,-2.423047709,-2.286106608,-2.084958898,-2.210821257,-2.213153942,-2.161731458,-2.248412148,-2.362942304,-2.352889298,-2.290527244,-2.296432877,-2.227741551,-2.202833901,-2.212637254,-2.113015098,-1.855327923,-1.832619309,-1.581892554
74,8/20/2008,-2.037030046,-1.927074649,-1.960619216,-2.186066102,-2.423047709,-2.286106608,-2.244331873,-2.210821257,-2.213153942,-2.320348989,-2.248412148,-2.362942304,-2.481106167,-2.290527244,-2.296432877,-2.186762607,-2.202833901,-2.212637254,-1.925585033,-1.855327923,-1.832619309
75,8/21/2008,-1.858031579,-2.037030046,-1.927074649,-2.13965637,-2.186066102,-2.423047709,-2.1358085,-2.244331873,-2.210821257,-2.263430509,-2.320348989,-2.248412148,-2.301274862,-2.481106167,-2.290527244,-2.126277036,-2.186762607,-2.202833901,-1.858347193,-1.925585033,-1.855327923
76,8/24/2008,-2.079892023,-1.858031579,-2.037030046,-2.376309309,-2.13965637,-2.186066102,-2.246523718,-2.1358085,-2.244331873,-2.422775611,-2.263430509,-2.320348989,-2.311595296,-2.301274862,-2.481106167,-2.0818111,-2.126277036,-2.186762607,-2.026633644,-1.858347193,-1.925585033
77,8/25/2008,-2.008576866,-2.079892023,-1.858031579,-2.327179054,-2.376309309,-2.13965637,-2.333998662,-2.246523718,-2.1358085,-2.488527407,-2.422775611,-2.263430509,-2.379394206,-2.311595296,-2.301274862,-2.326326039,-2.0818111,-2.126277036,-1.957165083,-2.026633644,-1.858347193
78,8/26/2008,-1.814261762,-2.008576866,-2.079892023,-2.07442095,-2.327179054,-2.376309309,-2.078748617,-2.333998662,-2.246523718,-2.075534092,-2.488527407,-2.422775611,-2.207316497,-2.379394206,-2.311595296,-2.083060688,-2.326326039,-2.0818111,-1.753178869,-1.957165083,-2.026633644
79,8/27/2008,-1.951300056,-1.814261762,-2.008576866,-2.264119679,-2.07442095,-2.327179054,-2.101552232,-2.078748617,-2.333998662,-2.192340737,-2.075534092,-2.488527407,-2.282465495,-2.207316497,-2.379394206,-1.983630413,-2.083060688,-2.326326039,-1.808782651,-1.753178869,-1.957165083
80,8/28/2008,-1.787797422,-1.951300056,-1.814261762,-2.311096677,-2.264119679,-2.07442095,-2.117502177,-2.101552232,-2.078748617,-2.157316711,-2.192340737,-2.075534092,-2.21559114,-2.282465495,-2.207316497,-2.161193253,-1.983630413,-2.083060688,-1.808717488,-1.808782651,-1.753178869
81,8/31/2008,-1.963799143,-1.787797422,-1.951300056,-2.287420077,-2.311096677,-2.264119679,-2.103612687,-2.117502177,-2.101552232,-2.330120293,-2.157316711,-2.192340737,-2.36305911,-2.21559114,-2.282465495,-2.144204552,-2.161193253,-1.983630413,-1.955409257,-1.808717488,-1.808782651
82,9/1/2008,-2.139010764,-1.963799143,-1.787797422,-2.24640161,-2.287420077,-2.311096677,-2.309700231,-2.103612687,-2.117502177,-2.454832737,-2.330120293,-2.157316711,-2.178630062,-2.36305911,-2.21559114,-2.194754009,-2.144204552,-2.161193253,-2.028672563,-1.955409257,-1.808717488
83,9/2/2008,-1.476062355,-2.139010764,-1.963799143,-2.065367707,-2.24640161,-2.287420077,-2.118010237,-2.309700231,-2.103612687,-2.166907389,-2.454832737,-2.330120293,-1.85798093,-2.178630062,-2.36305911,-2.045047766,-2.194754009,-2.144204552,-1.545059519,-2.028672563,-1.955409257
84,9/3/2008,-1.458620487,-1.476062355,-2.139010764,-1.902180917,-2.065367707,-2.24640161,-1.978118396,-2.118010237,-2.309700231,-2.09644613,-2.166907389,-2.454832737,-1.995464303,-1.85798093,-2.178630062,-1.980179865,-2.045047766,-2.194754009,-1.385912108,-1.545059519,-2.028672563
85,9/4/2008,-1.704992134,-1.458620487,-1.476062355,-2.048311553,-1.902180917,-2.065367707,-2.026319543,-1.978118396,-2.118010237,-2.089720689,-2.09644613,-2.166907389,-1.894677249,-1.995464303,-1.85798093,-1.972168572,-1.980179865,-2.045047766,-1.612473746,-1.385912108,-1.545059519
86,9/7/2008,-1.132435723,-1.704992134,-1.458620487,-1.805281414,-2.048311553,-1.902180917,-1.70341444,-2.026319543,-1.978118396,-1.719757703,-2.089720689,-2.09644613,-1.813961819,-1.894677249,-1.995464303,-1.622459181,-1.972168572,-1.980179865,-1.117005908,-1.612473746,-1.385912108
87,9/8/2008,-1.181129462,-1.132435723,-1.704992134,-1.966577972,-1.805281414,-2.048311553,-1.726045221,-1.70341444,-2.026319543,-1.769611775,-1.719757703,-2.089720689,-1.590417135,-1.813961819,-1.894677249,-1.65755501,-1.622459181,-1.972168572,-1.209112442,-1.117005908,-1.612473746
88,9/9/2008,-1.284016502,-1.181129462,-1.132435723,-2.151955788,-1.966577972,-1.805281414,-1.812551611,-1.726045221,-1.70341444,-1.858151227,-1.769611775,-1.719757703,-1.878954259,-1.590417135,-1.813961819,-1.733854135,-1.65755501,-1.622459181,-1.266551061,-1.209112442,-1.117005908
89,9/10/2008,-1.375368795,-1.284016502,-1.181129462,-2.036472895,-2.151955788,-1.966577972,-1.910533895,-1.812551611,-1.726045221,-1.908305759,-1.858151227,-1.769611775,-1.949806078,-1.878954259,-1.590417135,-1.781511868,-1.733854135,-1.65755501,-1.409328268,-1.266551061,-1.209112442
90,9/11/2008,-1.362523427,-1.375368795,-1.284016502,-2.05282148,-2.036472895,-2.151955788,-1.983386818,-1.910533895,-1.812551611,-1.986811668,-1.908305759,-1.858151227,-1.969350265,-1.949806078,-1.878954259,-1.75923097,-1.781511868,-1.733854135,-1.235780866,-1.409328268,-1.266551061
91,9/14/2008,-1.403900424,-1.362523427,-1.375368795,-2.032006816,-2.05282148,-2.036472895,-1.930541296,-1.983386818,-1.910533895,-1.83039811,-1.986811668,-1.908305759,-1.91078846,-1.969350265,-1.949806078,-1.735049248,-1.75923097,-1.781511868,-1.275515481,-1.235780866,-1.409328268
92,9/15/2008,-1.168066552,-1.403900424,-1.362523427,-1.701719383,-2.032006816,-2.05282148,-1.336667094,-1.930541296,-1.983386818,-1.427108149,-1.83039811,-1.986811668,-1.466599433,-1.91078846,-1.969350265,-1.26803923,-1.735049248,-1.75923097,-1.147003603,-1.275515481,-1.235780866
93,9/16/2008,-1.124266536,-1.168066552,-1.403900424,-1.918925969,-1.701719383,-2.032006816,-1.432271425,-1.336667094,-1.930541296,-1.548838267,-1.427108149,-1.83039811,-1.661613197,-1.466599433,-1.91078846,-1.375622144,-1.26803923,-1.735049248,-1.178361793,-1.147003603,-1.275515481
94,9/17/2008,-1.055778939,-1.124266536,-1.168066552,-1.806252274,-1.918925969,-1.701719383,-1.494757239,-1.432271425,-1.336667094,-1.552306601,-1.548838267,-1.427108149,-1.619669773,-1.661613197,-1.466599433,-1.329181318,-1.375622144,-1.26803923,-1.021948761,-1.178361793,-1.147003603
95,9/18/2008,-1.057208948,-1.055778939,-1.124266536,-1.851363697,-1.806252274,-1.918925969,-1.450448217,-1.494757239,-1.432271425,-1.506883616,-1.552306601,-1.548838267,-1.629149051,-1.619669773,-1.661613197,-1.368259857,-1.329181318,-1.375622144,-1.152896939,-1.021948761,-1.178361793
96,9/21/2008,-1.121325114,-1.057208948,-1.055778939,-1.588999827,-1.851363697,-1.806252274,-1.495327099,-1.450448217,-1.494757239,-1.551758135,-1.506883616,-1.552306601,-1.558601732,-1.629149051,-1.619669773,-1.329584752,-1.368259857,-1.329181318,-1.122628436,-1.152896939,-1.021948761
97,9/22/2008,-1.430644009,-1.121325114,-1.057208948,-1.848764481,-1.588999827,-1.851363697,-1.701457585,-1.495327099,-1.450448217,-1.813675525,-1.551758135,-1.506883616,-1.810491294,-1.558601732,-1.629149051,-1.565219059,-1.329584752,-1.368259857,-1.326647596,-1.122628436,-1.152896939
98,9/23/2008,-1.390374623,-1.430644009,-1.121325114,-2.020242267,-1.848764481,-1.588999827,-1.712756741,-1.701457585,-1.495327099,-1.78005278,-1.813675525,-1.551758135,-1.88457367,-1.810491294,-1.558601732,-1.595529693,-1.565219059,-1.329584752,-1.44136004,-1.326647596,-1.122628436
99,9/24/2008,-1.425193413,-1.390374623,-1.430644009,-2.155557638,-2.020242267,-1.848764481,-1.921832694,-1.712756741,-1.701457585,-1.91391541,-1.78005278,-1.813675525,-2.113906193,-1.88457367,-1.810491294,-1.588203649,-1.595529693,-1.565219059,-1.437380621,-1.44136004,-1.326647596
